Row,Burstiness Ratio,Average Gap,Run Lengths
4087,0.25,7.416666666666667,"[1, 1, 1, 1, 1, 3, 4, 1, 1, 1]"
4088,0.26666666666666666,5.933333333333334,"[1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 3, 1]"
4091,0.0,21.0,"[1, 1, 1]"
4125,0.0,19.75,"[1, 1, 1, 1, 1]"
4126,0.14285714285714285,13.714285714285714,"[1, 1, 1, 1, 1, 1, 3]"
4128,0.0,15.5,"[1, 1, 1, 1, 1, 1, 1]"
4129,0.29411764705882354,5.647058823529412,"[1, 1, 1, 1, 2, 1, 2, 3, 1, 4, 1, 1, 1]"
4143,0.0,0.0,[1]
4144,0.0,0.0,[1]
4145,0.0,0.0,[1]
4146,0.0,0.0,[1]
4147,0.0,0.0,[1]
4148,0.0,0.0,[1]
4149,0.0,0.0,[1]
4153,0.0,0.0,[1]
4154,0.0,0.0,[1]
4155,0.0,0.0,[1]
4156,0.0,0.0,[1]
4157,0.0,0.0,[1]
4158,0.0,0.0,[1]
4159,0.0,0.0,[1]
4160,0.0,0.0,[1]
4162,0.0,25.0,"[1, 1]"
4163,0.0,33.0,"[1, 1]"
4164,0.0,30.0,"[1, 1, 1, 1]"
4165,0.0,25.0,"[1, 1]"
4166,0.0,25.0,"[1, 1]"
4167,0.5,12.5,"[2, 1]"
4168,0.0,0.0,[1]
4169,0.0,0.0,[1]
4170,0.0,0.0,[1]
4175,0.0,0.0,[1]
4201,0.0,0.0,[1]
4202,0.125,9.875,"[1, 1, 2, 1, 1, 1, 1, 1]"
4230,0.0,0.0,[1]
4238,0.0,0.0,[1]
4240,0.0,21.0,"[1, 1, 1]"
4241,0.0,0.0,[1]
4243,0.14285714285714285,11.714285714285714,"[1, 1, 1, 1, 1, 2, 1]"
4248,0.0,0.0,[1]
4249,0.0,0.0,[1]
4255,0.0,0.0,[1]
4275,0.0,0.0,[1]
4319,0.0,0.0,[1]
4343,0.0,0.0,[1]
4353,0.0,28.0,"[1, 1, 1, 1]"
4354,0.0,16.8,"[1, 1, 1, 1, 1, 1]"
4356,0.0,28.0,"[1, 1, 1, 1]"
4357,0.3181818181818182,3.6818181818181817,"[2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]"
4391,0.0,11.5,"[1, 1, 1]"
4392,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
4393,0.0,0.0,[1]
4394,0.23076923076923078,6.384615384615385,"[1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1]"
4395,0.16666666666666666,7.5,"[3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
4427,0.0,8.0,"[1, 1]"
4430,0.0,13.5,"[1, 1, 1, 1, 1, 1, 1]"
4432,0.0,16.0,"[1, 1]"
4433,0.375,10.125,"[1, 5, 1, 1, 1, 3]"
4442,0.0,0.0,[1]
4471,0.0,0.0,[1]
4543,0.21428571428571427,6.357142857142857,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1]"
4544,0.35,4.8,"[1, 1, 1, 3, 1, 4, 2, 3, 1, 1, 1, 1, 1, 3]"
4563,0.41379310344827586,3.3448275862068964,"[2, 1, 1, 4, 3, 2, 1, 3, 3, 1, 1, 1, 1, 1, 2, 1, 3, 5]"
4577,0.0,0.0,[1]
4578,0.0,0.0,[1]
4579,0.0,0.0,[1]
4582,0.0,27.0,"[1, 1]"
4584,0.0,16.0,"[1, 1, 1, 1]"
4585,0.14285714285714285,11.714285714285714,"[2, 1, 1, 1, 1, 1, 1]"
4591,0.0,34.5,"[1, 1, 1]"
4619,0.2,9.1,"[1, 1, 1, 1, 1, 3, 2, 1, 1]"
4620,0.4782608695652174,4.0,"[1, 7, 2, 1, 1, 1, 1, 11, 1, 1, 1, 1, 1]"
4636,0.0,37.0,"[1, 1]"
4637,0.0,22.5,"[1, 1, 1]"
4638,0.0,27.0,"[1, 1, 1]"
4639,0.0,0.0,[1]
4640,0.0,0.0,[1]
4641,0.0,0.0,[1]
4642,0.0,0.0,[1]
4643,0.0,0.0,[1]
4644,0.0,0.0,[1]
4645,0.0,0.0,[1]
4647,0.0,54.0,"[1, 1]"
4648,0.0,0.0,[1]
4649,0.0,0.0,[1]
4653,0.0,37.0,"[1, 1]"
4654,0.0,0.0,[1]
4655,0.0,18.5,"[1, 1, 1, 1, 1]"
4656,0.0,16.0,"[1, 1, 1]"
4657,0.16666666666666666,12.166666666666666,"[1, 1, 2, 1, 1, 1]"
4658,0.0,22.0,"[1, 1, 1]"
4659,0.0,31.0,"[1, 1]"
4660,0.2,8.4,"[1, 3, 1, 1, 1]"
4661,0.1111111111111111,8.11111111111111,"[1, 1, 1, 1, 2, 1, 1, 1, 1]"
4662,0.0,0.0,[1]
4663,0.0,0.0,[1]
4664,0.0,0.0,[1]
4666,0.0,0.0,[1]
4667,0.0,24.666666666666668,"[1, 1, 1, 1]"
4668,0.0,0.0,[1]
4669,0.0,0.0,[1]
4670,0.0,0.0,[1]
4672,0.0,0.0,[1]
4673,0.0,0.0,[1]
4691,0.0,5.0,"[1, 1]"
4692,0.0,17.25,"[1, 1, 1, 1, 1]"
4693,0.4117647058823529,5.529411764705882,"[1, 3, 2, 1, 1, 2, 1, 1, 4, 3, 1]"
4695,0.0,0.0,[1]
4696,0.0,0.0,[1]
4698,0.15384615384615385,6.846153846153846,"[1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]"
4699,0.43478260869565216,4.173913043478261,"[1, 1, 3, 4, 1, 2, 3, 1, 1, 6, 1, 1, 2, 1]"
4712,0.0,26.0,"[1, 1, 1]"
4713,0.0,17.0,"[1, 1]"
4714,0.0,17.0,"[1, 1]"
4715,0.0,17.0,"[1, 1]"
4716,0.0,17.0,"[1, 1]"
4717,0.0,17.0,"[1, 1]"
4718,0.0,17.0,"[1, 1]"
4719,0.0,17.0,"[1, 1]"
4720,0.0,17.0,"[1, 1]"
4721,0.0,17.0,"[1, 1]"
4722,0.0,17.0,"[1, 1]"
4723,0.0,17.0,"[1, 1]"
4724,0.0,17.0,"[1, 1]"
4725,0.0,17.0,"[1, 1]"
4726,0.0,17.0,"[1, 1]"
4727,0.0,17.0,"[1, 1]"
4728,0.0,17.0,"[1, 1]"
4729,0.5,18.0,"[2, 1]"
4730,0.0,21.666666666666668,"[1, 1, 1, 1]"
4731,0.25,10.625,"[3, 2, 1, 1, 1, 1, 1]"
4732,0.0,35.0,"[1, 1]"
4734,0.0,11.5,"[1, 1, 1]"
4735,0.0,35.0,"[1, 1]"
4736,0.2,16.8,"[1, 1, 1, 1, 3]"
4737,0.16666666666666666,7.916666666666667,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1]"
4738,0.0,17.0,"[1, 1]"
4739,0.0,17.0,"[1, 1]"
4740,0.0,17.0,"[1, 1]"
4741,0.0,17.0,"[1, 1]"
4742,0.0,26.5,"[1, 1, 1]"
4743,0.0,26.0,"[1, 1, 1]"
4744,0.0,17.0,"[1, 1]"
4745,0.0,17.0,"[1, 1]"
4746,0.0,17.0,"[1, 1]"
4747,0.0,17.0,"[1, 1]"
4748,0.0,17.0,"[1, 1]"
4749,0.0,21.666666666666668,"[1, 1, 1, 1]"
4750,0.0,34.0,"[1, 1]"
4751,0.3333333333333333,11.333333333333334,"[1, 2, 1]"
4752,0.0,34.0,"[1, 1]"
4753,0.5853658536585366,2.268292682926829,"[2, 3, 4, 1, 2, 2, 1, 1, 2, 1, 4, 9, 3, 2, 3, 1, 1, 6]"
4754,0.74,1.94,"[5, 4, 4, 1, 20, 5, 1, 3, 3, 4, 2, 1, 9, 1]"
4755,0.7962962962962963,1.7777777777777777,"[1, 1, 4, 20, 5, 9, 6, 5, 6, 2, 6, 1]"
4761,0.0,10.4,"[1, 1, 1, 1, 1, 1]"
4762,0.0,17.333333333333332,"[1, 1, 1, 1]"
4763,0.0,0.0,[1]
4767,0.2857142857142857,7.0,"[1, 1, 3, 1, 1, 1]"
4769,0.0,0.0,[1]
4770,0.0,10.666666666666666,"[1, 1, 1, 1, 1, 1, 1]"
4771,0.0,23.666666666666668,"[1, 1, 1, 1]"
4772,0.16666666666666666,6.75,"[1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1]"
4773,0.3333333333333333,14.5,"[1, 4, 1, 1, 1]"
4774,0.25,3.8333333333333335,"[4, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1]"
4775,0.5714285714285714,3.25,"[1, 1, 3, 1, 4, 1, 1, 1, 4, 1, 3, 5, 11]"
4778,0.0,0.0,[1]
4779,0.35,4.8,"[1, 1, 2, 1, 1, 2, 1, 3, 4, 2, 1, 1, 1, 1]"
4780,0.6097560975609756,2.3658536585365852,"[3, 2, 3, 3, 3, 1, 3, 3, 5, 7, 1, 2, 8, 1, 1, 5, 1]"
4781,0.7916666666666666,1.9791666666666667,"[6, 8, 12, 9, 1, 2, 7, 3, 6, 5, 2]"
4782,0.0,64.0,"[1, 1]"
4783,0.0,0.0,[1]
4784,0.2,7.2,"[1, 1, 1, 1, 2]"
4785,0.18181818181818182,5.909090909090909,"[1, 1, 1, 1, 3, 1, 3, 1, 1, 1]"
4786,0.5161290322580645,3.064516129032258,"[9, 1, 1, 6, 1, 4, 2, 1, 3, 1, 3, 1, 1, 3, 1, 1]"
4787,0.7142857142857143,1.9387755102040816,"[1, 10, 4, 4, 10, 1, 1, 6, 7, 1, 2, 8, 6, 1, 1]"
4807,0.0,0.0,[1]
4812,0.0,7.5,"[1, 1, 1]"
4813,0.21428571428571427,6.785714285714286,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1]"
4826,0.0,0.0,[1]
4827,0.0,0.0,[1]
4837,0.0,0.0,[1]
4845,0.0,38.0,"[1, 1]"
4849,0.0,0.0,[1]
4850,0.3333333333333333,7.5,"[1, 1, 1, 2, 3]"
4851,0.6,6.5,"[1, 2, 3, 3, 4]"
4886,0.0,15.166666666666666,"[1, 1, 1, 1, 1, 1, 1]"
4935,0.0,0.0,[1]
4941,0.0,0.0,[1]
4961,0.25,23.0,"[3, 1, 1, 1]"
4962,0.2857142857142857,13.142857142857142,"[3, 1, 3, 1, 1, 1]"
4964,0.0,10.0,"[1, 1]"
4965,0.1875,5.9375,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1]"
4979,0.0,0.0,[1]
4981,0.7560975609756098,2.4146341463414633,"[1, 8, 3, 2, 5, 20, 10, 1, 4, 1, 1]"
4996,0.0,57.0,"[1, 1]"
4997,0.3,8.5,"[1, 2, 3, 1, 1, 1, 1, 1]"
5001,0.0,0.0,[1]
5002,0.125,10.75,"[1, 1, 1, 1, 1, 2, 1, 1]"
5003,0.16666666666666666,7.5,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]"
5009,0.0,0.0,[1]
5027,0.0,0.0,[1]
5036,0.0,0.0,[1]
5037,0.0,0.0,[1]
5038,0.0,30.666666666666668,"[1, 1, 1, 1]"
5040,0.3684210526315789,4.7894736842105265,"[3, 1, 1, 1, 1, 3, 3, 3, 1, 3, 2, 1, 1]"
5041,0.4230769230769231,3.730769230769231,"[3, 3, 1, 1, 1, 1, 1, 1, 6, 1, 2, 1, 1, 7, 1, 1]"
5047,0.0,0.0,[1]
5050,0.0,0.0,[1]
5075,0.0,0.0,[1]
5076,0.0,0.0,[1]
5078,0.16666666666666666,14.166666666666666,"[1, 2, 1, 1, 1, 1]"
5079,0.16666666666666666,5.222222222222222,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1]"
5111,0.0,15.5,"[1, 1, 1]"
5112,0.0,0.0,[1]
5114,0.0,22.666666666666668,"[1, 1, 1, 1]"
5115,0.0,0.0,[1]
5116,0.0,0.0,[1]
5117,0.0,10.5,"[1, 1, 1]"
5123,0.0,0.0,[1]
5151,0.0,25.0,"[1, 1]"
5152,0.5,15.0,"[2, 1]"
5154,0.0,14.0,"[1, 1]"
5155,0.0,21.25,"[1, 1, 1, 1, 1]"
5189,0.25,10.125,"[1, 1, 1, 1, 1, 2, 2]"
5190,0.4642857142857143,3.5,"[1, 1, 1, 1, 3, 1, 9, 3, 1, 1, 1, 2, 3, 1, 3, 2]"
5225,0.0,0.0,[1]
5227,0.18181818181818182,7.636363636363637,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2]"
5228,0.2,5.6,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1]"
5230,0.0,8.75,"[1, 1, 1, 1, 1]"
5231,0.1875,5.3125,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3]"
5263,0.0,0.0,[1]
5264,0.0,0.0,[1]
5266,0.2,9.2,"[1, 1, 1, 1, 1, 1, 2, 3, 1]"
5267,0.0,0.0,[1]
5269,0.0,28.0,"[1, 1]"
5282,0.0,0.0,[1]
5293,0.0,0.0,[1]
5294,0.0,0.0,[1]
5306,0.38095238095238093,4.476190476190476,"[7, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 3, 1]"
5307,0.44,3.68,"[3, 4, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 3, 4, 1]"
5310,0.0,0.0,[1]
5321,0.0,0.0,[1]
5338,0.0,0.0,[1]
5339,0.0,0.0,[1]
5341,0.6296296296296297,3.3333333333333335,"[6, 3, 3, 7, 1, 3, 1, 1, 4, 1, 4]"
5342,0.5952380952380952,2.3333333333333335,"[3, 3, 1, 6, 4, 9, 7, 1, 1, 1, 1, 1, 1, 1, 5, 1, 4, 2]"
5343,0.0,0.0,[1]
5344,0.0,44.0,"[1, 1]"
5345,0.0,14.5,"[1, 1, 1]"
5379,0.25,21.0,"[1, 1, 1, 2]"
5380,0.2222222222222222,5.333333333333333,"[3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]"
5383,0.0,29.0,"[1, 1, 1]"
5417,0.08333333333333333,7.166666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]"
5418,0.16666666666666666,4.944444444444445,"[1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5420,0.0,24.0,"[1, 1, 1, 1]"
5421,0.4444444444444444,6.555555555555555,"[1, 4, 3, 3, 1, 1]"
5455,0.0,0.0,[1]
5456,0.0,25.0,"[1, 1]"
5458,0.0,0.0,[1]
5459,0.0,13.0,"[1, 1, 1, 1, 1, 1, 1, 1]"
5493,0.125,10.625,"[1, 1, 1, 1, 1, 1, 2, 1]"
5494,0.6153846153846154,2.4871794871794872,"[1, 7, 4, 2, 3, 4, 1, 1, 9, 1, 4, 2, 7, 1, 2, 1]"
5559,0.0,0.0,[1]
5567,0.0,0.0,[1]
5569,0.18181818181818182,7.454545454545454,"[1, 1, 1, 1, 1, 1, 1, 3, 2, 1]"
5570,0.47368421052631576,4.7368421052631575,"[3, 1, 5, 1, 1, 1, 1, 1, 1, 4, 5]"
5571,0.0,0.0,[1]
5572,0.0,44.0,"[1, 1]"
5573,0.09090909090909091,6.818181818181818,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]"
5587,0.0,0.0,[1]
5597,0.0,0.0,[1]
5598,0.0,0.0,[1]
5607,0.0,34.0,"[1, 1, 1]"
5608,0.35294117647058826,4.9411764705882355,"[1, 3, 2, 1, 2, 5, 1, 1, 1, 2, 1, 1]"
5609,0.0,0.0,[1]
5611,0.0,27.0,"[1, 1]"
5649,0.16666666666666666,11.0,"[1, 1, 1, 1, 1, 2]"
5680,0.0,6.0,"[1, 1]"
5681,0.0,6.0,"[1, 1]"
5682,0.0,6.0,"[1, 1]"
5684,0.0,0.0,[1]
5685,0.0,28.5,"[1, 1, 1]"
5686,0.0,0.0,[1]
5687,0.0,25.0,"[1, 1, 1, 1]"
5692,0.0,0.0,[1]
5693,0.0,0.0,[1]
5696,0.0,0.0,[1]
5699,0.0,0.0,[1]
5721,0.0,0.0,[1]
5722,0.2,15.4,"[1, 1, 1, 1, 2]"
5723,0.0,0.0,[1]
5738,0.0,15.0,"[1, 1]"
5739,0.0,11.0,"[1, 1, 1]"
5740,0.0,11.0,"[1, 1, 1]"
5741,0.0,0.0,[1]
5742,0.0,0.0,[1]
5743,0.0,0.0,[1]
5744,0.0,0.0,[1]
5745,0.0,0.0,[1]
5746,0.0,0.0,[1]
5747,0.0,0.0,[1]
5748,0.0,0.0,[1]
5749,0.0,22.0,"[1, 1]"
5750,0.0,11.0,"[1, 1, 1]"
5751,0.0,11.0,"[1, 1, 1]"
5752,0.0,0.0,[1]
5753,0.0,0.0,[1]
5754,0.0,0.0,[1]
5755,0.0,70.0,"[1, 1]"
5756,0.16666666666666666,14.666666666666666,"[1, 1, 1, 1, 2, 1]"
5757,0.2222222222222222,4.888888888888889,"[2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
5758,0.5,13.0,"[3, 1]"
5759,0.0,11.0,"[1, 1, 1]"
5760,0.25,10.625,"[1, 1, 2, 1, 3, 1, 1]"
5761,0.0,16.2,"[1, 1, 1, 1, 1, 1]"
5762,0.058823529411764705,5.352941176470588,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]"
5763,0.4074074074074074,3.5925925925925926,"[1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 3, 1, 9, 1]"
5764,0.0,0.0,[1]
5765,0.0,0.0,[1]
5766,0.0,0.0,[1]
5767,0.0,15.0,"[1, 1]"
5768,0.0,0.0,[1]
5769,0.0,62.0,"[1, 1]"
5770,0.0,0.0,[1]
5771,0.0,30.666666666666668,"[1, 1, 1, 1]"
5772,0.0,30.666666666666668,"[1, 1, 1, 1]"
5773,0.0,0.0,[1]
5774,0.0,15.0,"[1, 1]"
5775,0.0,0.0,[1]
5796,0.0,0.0,[1]
5797,0.5,16.0,"[3, 1]"
5798,0.14285714285714285,11.714285714285714,"[1, 1, 1, 1, 1, 1, 3]"
5799,0.0,0.0,[1]
5801,0.4,7.5,"[1, 2, 1, 1, 1, 4, 3]"
5852,0.16666666666666666,11.0,"[1, 2, 1, 1, 1, 1]"
5853,0.0,13.333333333333334,"[1, 1, 1, 1, 1, 1, 1]"
5854,0.14285714285714285,9.428571428571429,"[1, 2, 1, 1, 1, 1, 1]"
5855,0.125,8.25,"[1, 2, 1, 1, 1, 1, 1, 1]"
5856,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5857,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5858,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5859,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5860,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5861,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5862,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5863,0.3,5.7,"[1, 2, 1, 1, 3, 1, 1, 1]"
5864,0.16666666666666666,11.0,"[1, 2, 1, 1, 1, 1]"
5865,0.16666666666666666,11.0,"[1, 2, 1, 1, 1, 1]"
5866,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5867,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5868,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5869,0.3333333333333333,10.0,"[1, 1, 2]"
5870,0.4117647058823529,4.882352941176471,"[1, 1, 1, 2, 4, 1, 7, 1, 1, 1, 3]"
5871,0.3333333333333333,4.666666666666667,"[1, 1, 1, 2, 4, 1, 3, 1, 3, 1, 1]"
5872,0.18181818181818182,7.2727272727272725,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 3]"
5873,0.4166666666666667,5.833333333333333,"[1, 1, 1, 3, 4, 2, 3, 1]"
5874,0.6666666666666666,2.2,"[2, 5, 2, 1, 6, 4, 2, 1, 4, 1, 1, 1, 5, 3, 8, 11]"
5875,0.2777777777777778,4.833333333333333,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 4]"
5876,0.0,8.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
5877,0.09090909090909091,7.636363636363637,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
5878,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5879,0.16666666666666666,11.0,"[1, 2, 1, 1, 1, 1]"
5880,0.14285714285714285,9.428571428571429,"[1, 2, 1, 1, 1, 1, 1]"
5881,0.0,11.0,"[1, 1, 1, 1, 1, 1, 1]"
5882,0.2857142857142857,9.428571428571429,"[1, 1, 4, 1, 1, 1]"
5883,0.4,6.7,"[1, 1, 4, 2, 1, 1, 2]"
5884,0.16666666666666666,11.0,"[1, 2, 1, 1, 1, 1]"
5885,0.14285714285714285,9.428571428571429,"[1, 2, 1, 1, 1, 1, 1]"
5886,0.125,8.25,"[1, 2, 1, 1, 1, 1, 1, 1]"
5887,0.0,13.2,"[1, 1, 1, 1, 1, 1]"
5888,0.0,11.0,"[1, 1, 1, 1, 1, 1, 1]"
5889,0.3333333333333333,11.0,"[1, 1, 4, 1, 1]"
5890,0.0,24.0,"[1, 1, 1]"
5891,0.0,18.0,"[1, 1]"
5892,0.0,55.0,"[1, 1]"
5893,0.8852459016393442,1.5901639344262295,"[21, 10, 8, 4, 7, 25, 3, 2]"
5894,0.0,27.5,"[1, 1, 1]"
5895,0.0,27.5,"[1, 1, 1]"
5896,0.0,27.5,"[1, 1, 1]"
5897,0.0,27.5,"[1, 1, 1]"
5898,0.0,27.5,"[1, 1, 1]"
5899,0.0,27.5,"[1, 1, 1]"
5900,0.0,27.5,"[1, 1, 1]"
5901,0.0,19.0,"[1, 1, 1]"
5902,0.0,18.333333333333332,"[1, 1, 1, 1]"
5903,0.0,37.0,"[1, 1]"
5904,0.0,27.5,"[1, 1, 1]"
5905,0.0,27.5,"[1, 1, 1]"
5906,0.0,27.5,"[1, 1, 1]"
5907,0.0,55.0,"[1, 1]"
5908,0.0,37.0,"[1, 1]"
5909,0.0,0.0,[1]
5910,0.0,22.0,"[1, 1, 1, 1]"
5911,0.0,7.909090909090909,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5912,0.0,6.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5913,0.0,22.0,"[1, 1, 1, 1]"
5914,0.3333333333333333,11.666666666666666,"[3, 1, 1, 1, 1]"
5915,0.18181818181818182,8.363636363636363,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
5916,0.0,27.5,"[1, 1, 1]"
5917,0.0,27.5,"[1, 1, 1]"
5918,0.0,27.5,"[1, 1, 1]"
5919,0.0,27.5,"[1, 1, 1]"
5920,0.0,28.0,"[1, 1, 1, 1]"
5921,0.16666666666666666,14.166666666666666,"[1, 1, 1, 1, 1, 2]"
5922,0.0,0.0,[1]
5923,0.0,31.5,"[1, 1, 1]"
5924,0.0,21.0,"[1, 1, 1, 1]"
5925,0.0,27.5,"[1, 1, 1]"
5926,0.0,37.0,"[1, 1]"
5927,0.0,38.0,"[1, 1, 1]"
5928,0.0,0.0,[1]
5949,0.5666666666666667,3.2,"[1, 3, 3, 6, 1, 1, 7, 1, 1, 2, 2, 3, 3, 3]"
5950,0.7291666666666666,2.0208333333333335,"[2, 1, 8, 10, 1, 15, 7, 1, 1, 1, 4, 1, 8, 4]"
5953,0.0,73.0,"[1, 1]"
5966,0.0,0.0,[1]
5969,0.76,1.98,"[4, 1, 8, 2, 10, 3, 1, 6, 1, 1, 1, 5, 20]"
5970,0.48148148148148145,3.3703703703703702,"[1, 2, 1, 1, 1, 2, 1, 2, 4, 3, 1, 1, 1, 1, 10]"
5977,0.0,23.333333333333332,"[1, 1, 1, 1]"
5978,0.0,0.0,[1]
5988,0.0,0.0,[1]
5991,0.0,48.0,"[1, 1, 1]"
5996,0.2222222222222222,8.0,"[1, 1, 1, 1, 1, 1, 2, 2]"
5997,0.6666666666666666,2.5384615384615383,"[8, 8, 3, 5, 5, 5, 1, 1, 3, 1, 1, 3, 3, 2]"
6002,0.0,0.0,[1]
6003,0.1,8.5,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]"
6004,0.0,12.8,"[1, 1, 1, 1, 1, 1]"
6005,0.0,21.333333333333332,"[1, 1, 1, 1]"
6006,0.0,28.0,"[1, 1, 1]"
6007,0.6666666666666666,2.3333333333333335,"[2, 15, 1, 1, 1, 2, 1, 1, 2, 3, 1, 4, 5, 4, 8]"
6008,0.14285714285714285,11.428571428571429,"[1, 1, 1, 1, 1, 2, 1]"
6015,0.1,8.9,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
6016,0.3333333333333333,7.111111111111111,"[1, 5, 1, 1, 1, 1, 1]"
6017,0.0,31.5,"[1, 1, 1]"
6026,0.4166666666666667,6.833333333333333,"[3, 1, 2, 1, 3, 1, 1, 2]"
6034,0.13333333333333333,6.133333333333334,"[1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1]"
6035,0.76,1.96,"[4, 3, 1, 2, 11, 13, 1, 5, 3, 11, 5, 4, 1]"
6040,0.0,0.0,[1]
6041,0.07692307692307693,6.3076923076923075,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]"
6060,0.0,0.0,[1]
6061,0.0,64.0,"[1, 1]"
6064,0.0,22.75,"[1, 1, 1, 1, 1]"
6066,0.0,12.0,"[1, 1, 1, 1, 1, 1]"
6067,0.0,41.0,"[1, 1, 1]"
6083,0.6428571428571429,2.3095238095238093,"[7, 1, 2, 6, 2, 2, 3, 1, 1, 3, 2, 1, 3, 14, 1, 1]"
6091,0.0,0.0,[1]
6101,0.0,7.0,"[1, 1, 1, 1]"
6102,0.0,9.375,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
6104,0.0,17.25,"[1, 1, 1, 1, 1]"
6105,0.25,4.6,"[1, 1, 2, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1]"
6110,0.0,34.5,"[1, 1, 1]"
6111,0.46875,3.0625,"[1, 1, 1, 3, 4, 3, 1, 2, 1, 3, 1, 2, 3, 3, 3, 1, 3, 2]"
6117,0.2,15.8,"[1, 1, 1, 3, 1]"
6118,0.0,20.0,"[1, 1]"
6119,0.0,0.0,[1]
6129,0.0,14.0,"[1, 1]"
6139,0.0,16.2,"[1, 1, 1, 1, 1, 1]"
6140,0.0,11.0,"[1, 1, 1, 1, 1, 1, 1, 1]"
6142,0.0,0.0,[1]
6143,0.45454545454545453,3.9545454545454546,"[1, 2, 4, 3, 1, 1, 1, 4, 4, 2, 1, 1, 2]"
6178,0.2,16.2,"[2, 1, 1, 1, 1]"
6180,0.0,20.5,"[1, 1, 1]"
6181,0.14285714285714285,8.142857142857142,"[2, 1, 1, 1, 1, 1, 1]"
6211,0.0,0.0,[1]
6214,0.0,13.0,"[1, 1]"
6215,0.2222222222222222,9.0,"[1, 1, 1, 1, 3, 1, 1, 2]"
6216,0.3125,5.75,"[1, 1, 1, 3, 4, 1, 1, 1, 1, 3, 1, 3]"
6217,0.3333333333333333,15.666666666666666,"[1, 1, 2]"
6218,0.0,14.0,"[1, 1, 1, 1, 1, 1, 1]"
6219,0.2222222222222222,9.666666666666666,"[1, 1, 1, 1, 1, 1, 4, 1]"
6224,0.0,0.0,[1]
6225,0.0,0.0,[1]
6231,0.0,0.0,[1]
6251,0.0,0.0,[1]
6253,0.0,0.0,[1]
6254,0.0,13.333333333333334,"[1, 1, 1, 1, 1, 1, 1]"
6308,0.0,3.0,"[1, 1]"
